Spieler,DFB_id,link,Nation,Nationalelf
Thorgan Hazard,249977,https://datencenter.dfb.de/profil/249977,['Belgien'],Belgien
Patrik Schick,336883,https://datencenter.dfb.de/profil/336883,['Tschechien'],Tschechien
Erich Maas,43502,https://datencenter.dfb.de/profil/43502,['Deutschland'],Deutschland
Heinz-Dieter Hasebrink,43049,https://datencenter.dfb.de/profil/43049,['Deutschland'],Deutschland
Mirko Votava,43168,https://datencenter.dfb.de/profil/43168,['Deutschland'],Deutschland
Werner Heck,43655,https://datencenter.dfb.de/profil/43655,['Deutschland'],Deutschland
Sandro Wagner,3217,https://datencenter.dfb.de/profil/3217,['Deutschland'],Deutschland
Ralf Dusend,43747,https://datencenter.dfb.de/profil/43747,['Deutschland'],Deutschland
Lucas Alario,381511,https://datencenter.dfb.de/profil/381511,"['Argentinien', 'Italien']",Argentinien
Karl-Heinz Bührer,45437,https://datencenter.dfb.de/profil/45437,['Deutschland'],Deutschland
Marek Leśniak,45807,https://datencenter.dfb.de/profil/45807,['Polen'],Polen
Wolfgang Gayer,44041,https://datencenter.dfb.de/profil/44041,['Deutschland'],Deutschland
Nicolai Müller,24755,https://datencenter.dfb.de/profil/24755,['Deutschland'],Deutschland
Roy Präger,40738,https://datencenter.dfb.de/profil/40738,['Deutschland'],Deutschland
Manfred Bender,41033,https://datencenter.dfb.de/profil/41033,['Deutschland'],Deutschland
Hugo Almeida,21153,https://datencenter.dfb.de/profil/21153,['Portugal'],Portugal
Rainer Schütterle,46137,https://datencenter.dfb.de/profil/46137,['Deutschland'],Deutschland
Ludwig Bründl,43896,https://datencenter.dfb.de/profil/43896,['Deutschland'],Deutschland
Thomas Kempe,45033,https://datencenter.dfb.de/profil/45033,['Deutschland'],Deutschland
Gerd Zewe,44479,https://datencenter.dfb.de/profil/44479,['Deutschland'],Deutschland
Jiří Štajner,14563,https://datencenter.dfb.de/profil/14563,['Tschechien'],Tschechien
Emanuel Günther,44951,https://datencenter.dfb.de/profil/44951,['Deutschland'],Deutschland
Andreas Thom,45823,https://datencenter.dfb.de/profil/45823,['Deutschland'],Deutschland
Dietmar Erler,44132,https://datencenter.dfb.de/profil/44132,['Deutschland'],Deutschland
Simon Rolfes,3127,https://datencenter.dfb.de/profil/3127,['Deutschland'],Deutschland
Matthias Sammer,41773,https://datencenter.dfb.de/profil/41773,['Deutschland'],Deutschland
Thomas Helmer,42218,https://datencenter.dfb.de/profil/42218,['Deutschland'],Deutschland
Wolfgang Funkel,43399,https://datencenter.dfb.de/profil/43399,['Deutschland'],Deutschland
Erhard Hofeditz,43314,https://datencenter.dfb.de/profil/43314,['Deutschland'],Deutschland
Heung-Min Son,173278,https://datencenter.dfb.de/profil/173278,['Südkorea'],Südkorea
Peter Geyer,44652,https://datencenter.dfb.de/profil/44652,['Deutschland'],Deutschland
Shinji Kagawa,71535,https://datencenter.dfb.de/profil/71535,['Japan'],Japan
Thomas Kastenmaier,45824,https://datencenter.dfb.de/profil/45824,['Deutschland'],Deutschland
Alfred Heiß,43624,https://datencenter.dfb.de/profil/43624,['Deutschland'],Deutschland
Thorsten Fink,9733,https://datencenter.dfb.de/profil/9733,['Deutschland'],Deutschland
Yussuf Poulsen,253324,https://datencenter.dfb.de/profil/253324,['Dänemark'],Dänemark
Didier Ya Konan,22208,https://datencenter.dfb.de/profil/22208,"[""Elfenbeinküste (Côte d'Ivoire)""]",Elfenbeinküste (Côte d'Ivoire)
Gerhard Zebrowski,42658,https://datencenter.dfb.de/profil/42658,['Deutschland'],Deutschland
Markus Schupp,43336,https://datencenter.dfb.de/profil/43336,['Deutschland'],Deutschland
Markus Rosenberg,23301,https://datencenter.dfb.de/profil/23301,['Schweden'],Schweden
Hans Schulz,42981,https://datencenter.dfb.de/profil/42981,['Deutschland'],Deutschland
Kurt Niedermayer,44723,https://datencenter.dfb.de/profil/44723,['Deutschland'],Deutschland
Kurt Pinkall,45060,https://datencenter.dfb.de/profil/45060,['Deutschland'],Deutschland
Per Røntved,43095,https://datencenter.dfb.de/profil/43095,['Dänemark'],Dänemark
Florian Niederlechner,224319,https://datencenter.dfb.de/profil/224319,['Deutschland'],Deutschland
Michael Gregoritsch,173268,https://datencenter.dfb.de/profil/173268,['Österreich'],Österreich
Tony Woodcock,44982,https://datencenter.dfb.de/profil/44982,['England'],England
Günter Pröpper,44532,https://datencenter.dfb.de/profil/44532,['Deutschland'],Deutschland
Dariusz Wosz,40749,https://datencenter.dfb.de/profil/40749,['Deutschland'],Deutschland
Ásgeir Sigurvinsson,45069,https://datencenter.dfb.de/profil/45069,['Island'],Island
Arno Steffenhagen,44162,https://datencenter.dfb.de/profil/44162,['Deutschland'],Deutschland
Jefferson Farfán,10469,https://datencenter.dfb.de/profil/10469,['Peru'],Peru
Stephan Engels,44916,https://datencenter.dfb.de/profil/44916,['Deutschland'],Deutschland
Lucas Barrios,6243,https://datencenter.dfb.de/profil/6243,"['Paraguay', 'Argentinien']",Paraguay
Dieter Krafczyk,43252,https://datencenter.dfb.de/profil/43252,['Deutschland'],Deutschland
Bernd Schneider,3128,https://datencenter.dfb.de/profil/3128,['Deutschland'],Deutschland
Flemming Povlsen,792,https://datencenter.dfb.de/profil/792,['Dänemark'],Dänemark
Hannes Bongartz,43303,https://datencenter.dfb.de/profil/43303,['Deutschland'],Deutschland
Szabolcs Huszti,14555,https://datencenter.dfb.de/profil/14555,['Ungarn'],Ungarn
Karlheinz Vogt,43255,https://datencenter.dfb.de/profil/43255,['Deutschland'],Deutschland
Karsten Bäron,14479,https://datencenter.dfb.de/profil/14479,['Deutschland'],Deutschland
Gerhard Kentschke,43235,https://datencenter.dfb.de/profil/43235,['Deutschland'],Deutschland
Caspar Memering,44414,https://datencenter.dfb.de/profil/44414,['Deutschland'],Deutschland
Gonzalo Castro,3116,https://datencenter.dfb.de/profil/3116,"['Deutschland', 'Spanien']",Deutschland
Klaus Scheer,43290,https://datencenter.dfb.de/profil/43290,['Deutschland'],Deutschland
Bernd Dürnberger,44457,https://datencenter.dfb.de/profil/44457,['Deutschland'],Deutschland
Peter Nogly,44226,https://datencenter.dfb.de/profil/44226,['Deutschland'],Deutschland
Nelson Valdez,3964,https://datencenter.dfb.de/profil/3964,['Paraguay'],Paraguay
Alassane Plea,266547,https://datencenter.dfb.de/profil/266547,"['Frankreich', 'Mali']",Frankreich
Zé Roberto,3204,https://datencenter.dfb.de/profil/3204,['Brasilien'],Brasilien
Horst Bertl,44325,https://datencenter.dfb.de/profil/44325,['Deutschland'],Deutschland
Luca Toni,3208,https://datencenter.dfb.de/profil/3208,['Italien'],Italien
Klaus Matischak,42561,https://datencenter.dfb.de/profil/42561,['Deutschland'],Deutschland
Horst Heese,43658,https://datencenter.dfb.de/profil/43658,['Deutschland'],Deutschland
Walter Rodekamp,42845,https://datencenter.dfb.de/profil/42845,['Deutschland'],Deutschland
Werner Balte,42937,https://datencenter.dfb.de/profil/42937,['Deutschland'],Deutschland
Jürgen Friedrich,43244,https://datencenter.dfb.de/profil/43244,['Deutschland'],Deutschland
Roberto Firmino,234828,https://datencenter.dfb.de/profil/234828,['Brasilien'],Brasilien
Buffy Ettmayer,44444,https://datencenter.dfb.de/profil/44444,['Österreich'],Österreich
Jadon Sancho,377869,https://datencenter.dfb.de/profil/377869,"['England', 'Trinidad & Tobago']",England
Christian Kulik,44373,https://datencenter.dfb.de/profil/44373,['Deutschland'],Deutschland
Erik Meijer,40911,https://datencenter.dfb.de/profil/40911,['Niederlande'],Niederlande
Vahid Hashemian,15871,https://datencenter.dfb.de/profil/15871,['Iran'],Iran
André Golke,43774,https://datencenter.dfb.de/profil/43774,['Deutschland'],Deutschland
Karlheinz Pflipsen,41152,https://datencenter.dfb.de/profil/41152,['Deutschland'],Deutschland
Ata Lameck,43205,https://datencenter.dfb.de/profil/43205,['Deutschland'],Deutschland
Ralf Falkenmayer,45272,https://datencenter.dfb.de/profil/45272,['Deutschland'],Deutschland
Papiss Demba Cissé,17426,https://datencenter.dfb.de/profil/17426,"['Senegal', 'Frankreich']",Senegal
Frank Pagelsdorf,14616,https://datencenter.dfb.de/profil/14616,['Deutschland'],Deutschland
Michael Frontzeck,1888,https://datencenter.dfb.de/profil/1888,['Deutschland'],Deutschland
Silvio Meißner,28336,https://datencenter.dfb.de/profil/28336,['Deutschland'],Deutschland
Karim Bellarabi,10331,https://datencenter.dfb.de/profil/10331,"['Deutschland', 'Marokko']",Deutschland
Martin Wagner,43405,https://datencenter.dfb.de/profil/43405,['Deutschland'],Deutschland
Alfreð Finnbogason,4206,https://datencenter.dfb.de/profil/4206,['Island'],Island
Shinji Okazaki,23731,https://datencenter.dfb.de/profil/23731,['Japan'],Japan
Heinz-Werner Eggeling,43211,https://datencenter.dfb.de/profil/43211,['Deutschland'],Deutschland
Christian Ziege,41189,https://datencenter.dfb.de/profil/41189,['Deutschland'],Deutschland
Horst Heldt,40695,https://datencenter.dfb.de/profil/40695,['Deutschland'],Deutschland
Leon Goretzka,231656,https://datencenter.dfb.de/profil/231656,['Deutschland'],Deutschland
Herbert Neumann,44450,https://datencenter.dfb.de/profil/44450,['Deutschland'],Deutschland
Yunus Malli,226423,https://datencenter.dfb.de/profil/226423,"['Deutschland', 'Türkei']",Deutschland
Jürgen Glowacz,42688,https://datencenter.dfb.de/profil/42688,['Deutschland'],Deutschland
Klaus-Dieter Sieloff,42907,https://datencenter.dfb.de/profil/42907,['Deutschland'],Deutschland
Kai Havertz,350659,https://datencenter.dfb.de/profil/350659,['Deutschland'],Deutschland
Demir Hotić,43392,https://datencenter.dfb.de/profil/43392,['Bosnien-Herzegowina'],Bosnien-Herzegowina
Hans Pflügler,45066,https://datencenter.dfb.de/profil/45066,['Deutschland'],Deutschland
Jupp Kapellmann,44116,https://datencenter.dfb.de/profil/44116,['Deutschland'],Deutschland
Zvjezdan Misimović,281,https://datencenter.dfb.de/profil/281,"['Bosnien-Herzegowina', 'Deutschland']",Bosnien-Herzegowina
Lothar Kobluhn,44261,https://datencenter.dfb.de/profil/44261,['Deutschland'],Deutschland
Benno Möhlmann,24758,https://datencenter.dfb.de/profil/24758,['Deutschland'],Deutschland
Bernardo Romeo,22691,https://datencenter.dfb.de/profil/22691,['Argentinien'],Argentinien
Gregor Grillemeier,44962,https://datencenter.dfb.de/profil/44962,['Deutschland'],Deutschland
Paulo Rink,40677,https://datencenter.dfb.de/profil/40677,['Deutschland'],Deutschland
Vincenzo Grifo,259336,https://datencenter.dfb.de/profil/259336,"['Italien', 'Deutschland']",Italien
Wolfgang Schüler,45298,https://datencenter.dfb.de/profil/45298,['Deutschland'],Deutschland
Roland Stegmayer,43803,https://datencenter.dfb.de/profil/43803,['Deutschland'],Deutschland
Jonathan Schmid,159559,https://datencenter.dfb.de/profil/159559,['Frankreich'],Frankreich
Ioan Ganea,21022,https://datencenter.dfb.de/profil/21022,['Rumänien'],Rumänien
Giuseppe Reina,40690,https://datencenter.dfb.de/profil/40690,"['Deutschland', 'Italien']",Deutschland
Pierre-Michel Lasogga,173206,https://datencenter.dfb.de/profil/173206,['Deutschland'],Deutschland
Sergej Kirjakow,46867,https://datencenter.dfb.de/profil/46867,['Russland'],Russland
Uwe Spies,46921,https://datencenter.dfb.de/profil/46921,['Deutschland'],Deutschland
Alexander Frei,3959,https://datencenter.dfb.de/profil/3959,['Schweiz'],Schweiz
Karl-Heinz Granitza,44817,https://datencenter.dfb.de/profil/44817,['Deutschland'],Deutschland
Thomas Christiansen,40868,https://datencenter.dfb.de/profil/40868,"['Spanien', 'Dänemark']",Spanien
Maximilian Arnold,233062,https://datencenter.dfb.de/profil/233062,['Deutschland'],Deutschland
Peter Wynhoff,45832,https://datencenter.dfb.de/profil/45832,['Deutschland'],Deutschland
Jonas Hofmann,229649,https://datencenter.dfb.de/profil/229649,['Deutschland'],Deutschland
Filip Kostić,255723,https://datencenter.dfb.de/profil/255723,['Serbien'],Serbien
Reinhold Mathy,45071,https://datencenter.dfb.de/profil/45071,['Deutschland'],Deutschland
Josef Hickersberger,20261,https://datencenter.dfb.de/profil/20261,['Österreich'],Österreich
Jürgen Bandura,42835,https://datencenter.dfb.de/profil/42835,['Deutschland'],Deutschland
Manfred Bockenfeld,43178,https://datencenter.dfb.de/profil/43178,['Deutschland'],Deutschland
Davie Selke,262804,https://datencenter.dfb.de/profil/262804,['Deutschland'],Deutschland
Thomas Strunz,45158,https://datencenter.dfb.de/profil/45158,['Deutschland'],Deutschland
Youri Mulder,10464,https://datencenter.dfb.de/profil/10464,['Niederlande'],Niederlande
Emile Mpenza,18599,https://datencenter.dfb.de/profil/18599,"['Belgien', 'DR Kongo']",Belgien
Manfred Ritschel,43292,https://datencenter.dfb.de/profil/43292,['Deutschland'],Deutschland
Dieter Brei,23246,https://datencenter.dfb.de/profil/23246,['Deutschland'],Deutschland
Marcel Sabitzer,173389,https://datencenter.dfb.de/profil/173389,['Österreich'],Österreich
Reiner Hollmann,44345,https://datencenter.dfb.de/profil/44345,['Deutschland'],Deutschland
Heinz Hornig,43129,https://datencenter.dfb.de/profil/43129,['Deutschland'],Deutschland
Marcus Marin,43406,https://datencenter.dfb.de/profil/43406,['Deutschland'],Deutschland
Benjamin Lauth,26805,https://datencenter.dfb.de/profil/26805,['Deutschland'],Deutschland
Willy Reitgaßl,42512,https://datencenter.dfb.de/profil/42512,['Deutschland'],Deutschland
Jürgen Schütz,44188,https://datencenter.dfb.de/profil/44188,['Deutschland'],Deutschland
Tim Borowski,3196,https://datencenter.dfb.de/profil/3196,['Deutschland'],Deutschland
Jörg Böhme,40727,https://datencenter.dfb.de/profil/40727,['Deutschland'],Deutschland
Waldemar Gerhardt,42556,https://datencenter.dfb.de/profil/42556,['Deutschland'],Deutschland
Kevin Keegan,19511,https://datencenter.dfb.de/profil/19511,['England'],England
Victor Agali,40719,https://datencenter.dfb.de/profil/40719,['Nigeria'],Nigeria
Yıldıray Baştürk,28320,https://datencenter.dfb.de/profil/28320,"['Türkei', 'Deutschland']",Türkei
Manfred Weidmann,44108,https://datencenter.dfb.de/profil/44108,['Deutschland'],Deutschland
Heinz van Haaren,43715,https://datencenter.dfb.de/profil/43715,['Deutschland'],Deutschland
Breel Embolo,354395,https://datencenter.dfb.de/profil/354395,['Schweiz'],Schweiz
Klaus Ackermann,43250,https://datencenter.dfb.de/profil/43250,['Deutschland'],Deutschland
Idriz Hošić,43263,https://datencenter.dfb.de/profil/43263,['Jugoslawien'],Jugoslawien
Emil Forsberg,152159,https://datencenter.dfb.de/profil/152159,['Schweden'],Schweden
Andreas Müller,45417,https://datencenter.dfb.de/profil/45417,['Deutschland'],Deutschland
Markus Beierle,40781,https://datencenter.dfb.de/profil/40781,['Deutschland'],Deutschland
Lewan Kobiaschwili,10450,https://datencenter.dfb.de/profil/10450,['Georgien'],Georgien
Lincoln,13076,https://datencenter.dfb.de/profil/13076,['Brasilien'],Brasilien
Marek Mintál,259,https://datencenter.dfb.de/profil/259,['Slowakei'],Slowakei
Alexander Iaschwili,16485,https://datencenter.dfb.de/profil/16485,['Georgien'],Georgien
Berti Vogts,19543,https://datencenter.dfb.de/profil/19543,['Deutschland'],Deutschland
Horst Haug,44106,https://datencenter.dfb.de/profil/44106,['Deutschland'],Deutschland
Admir Mehmedi,11131,https://datencenter.dfb.de/profil/11131,"['Schweiz', 'Nordmazedonien']",Schweiz
Detlev Szymanek,43486,https://datencenter.dfb.de/profil/43486,['Deutschland'],Deutschland
Tomislav Marić,493,https://datencenter.dfb.de/profil/493,['Kroatien'],Kroatien
Roque Santa Cruz,3526,https://datencenter.dfb.de/profil/3526,"['Paraguay', 'Spanien']",Paraguay
Daniel Borimirow,17778,https://datencenter.dfb.de/profil/17778,['Bulgarien'],Bulgarien
Klaus Gerwien,43521,https://datencenter.dfb.de/profil/43521,['Deutschland'],Deutschland
Adrian Knup,42365,https://datencenter.dfb.de/profil/42365,['Schweiz'],Schweiz
Manfred Kastl,45750,https://datencenter.dfb.de/profil/45750,['Deutschland'],Deutschland
Christopher Nkunku,363825,https://datencenter.dfb.de/profil/363825,['Frankreich'],Frankreich
Marcel Răducanu,45356,https://datencenter.dfb.de/profil/45356,['Rumänien'],Rumänien
Johan Micoud,13610,https://datencenter.dfb.de/profil/13610,['Frankreich'],Frankreich
Edgar Schmitt,28576,https://datencenter.dfb.de/profil/28576,['Deutschland'],Deutschland
Andreas Zeyer,40759,https://datencenter.dfb.de/profil/40759,['Deutschland'],Deutschland
Peter Lux,45132,https://datencenter.dfb.de/profil/45132,['Deutschland'],Deutschland
Niko Kovač,16937,https://datencenter.dfb.de/profil/16937,['Kroatien'],Kroatien
Ihlas Bebou,291435,https://datencenter.dfb.de/profil/291435,"['Togo', 'Deutschland']",Togo
Thomas Remark,44959,https://datencenter.dfb.de/profil/44959,['Deutschland'],Deutschland
Robin Quaison,258767,https://datencenter.dfb.de/profil/258767,"['Schweden', 'Ghana']",Schweden
Karl-Heinz Struth,43901,https://datencenter.dfb.de/profil/43901,['Deutschland'],Deutschland
Otto Geisert,43226,https://datencenter.dfb.de/profil/43226,['Deutschland'],Deutschland
Ivan Perisic,10596,https://datencenter.dfb.de/profil/10596,['Kroatien'],Kroatien
Josip Drmić,171383,https://datencenter.dfb.de/profil/171383,"['Schweiz', 'Kroatien']",Schweiz
Werner Melzer,43282,https://datencenter.dfb.de/profil/43282,['Deutschland'],Deutschland
Franz Gerber,44363,https://datencenter.dfb.de/profil/44363,['Deutschland'],Deutschland
Lothar Woelk,46331,https://datencenter.dfb.de/profil/46331,['Deutschland'],Deutschland
Klaus Budde,44408,https://datencenter.dfb.de/profil/44408,['Deutschland'],Deutschland
Danilo Popivoda,44691,https://datencenter.dfb.de/profil/44691,['Slowenien'],Slowenien
Lothar Huber,43262,https://datencenter.dfb.de/profil/43262,['Deutschland'],Deutschland
Axel Kruse,46083,https://datencenter.dfb.de/profil/46083,['Deutschland'],Deutschland
Mohammed Abdellaoue,27905,https://datencenter.dfb.de/profil/27905,['Norwegen'],Norwegen
Stephan Groß,45290,https://datencenter.dfb.de/profil/45290,['Deutschland'],Deutschland
Dirk Zander,45868,https://datencenter.dfb.de/profil/45868,['Deutschland'],Deutschland
Paul Agostino,1020,https://datencenter.dfb.de/profil/1020,"['Australien', 'Italien']",Australien
Kingsley Coman,301526,https://datencenter.dfb.de/profil/301526,['Frankreich'],Frankreich
Michael Eggert,43204,https://datencenter.dfb.de/profil/43204,['Deutschland'],Deutschland
Jhon Córdoba,232280,https://datencenter.dfb.de/profil/232280,['Kolumbien'],Kolumbien
Anthony Ujah,172697,https://datencenter.dfb.de/profil/172697,['Nigeria'],Nigeria
